dft,model
-4.259368052,-4.263250828
-4.706861818,-4.703544617
-4.589718304,-4.591038227
-5.477404885,-5.477644444
-4.823209405,-4.824730396
-4.484861973,-4.481675625
-4.744930414,-4.745040417
-4.571783143,-4.583078861
-4.663159437,-4.674446583
-4.645450049,-4.654132843
-4.637291343,-4.639801502
-4.733218794,-4.734068394
-5.211702665,-5.200166225
-4.761993626,-4.761611462
-4.107154967,-4.114908695
-3.847092968,-3.85088253
-4.538699824,-4.540015697
-3.861562696,-3.86108923
-4.648360297,-4.650431633
-3.626321393,-3.625484467
-4.78908836,-4.787870884
-4.523678911,-4.524217606
-4.768325944,-4.767832279
-4.73935591,-4.743867397
-4.825755025,-4.830128193
-4.879603314,-4.886677742
-4.265997689,-4.267648697
-4.762976443,-4.761499882
-5.071336431,-5.074015141
-4.913714187,-4.911473751
-4.772189843,-4.772377014
-5.025223388,-5.028872013
-4.530635973,-4.543096066
-5.012504015,-5.014918327
-4.698781601,-4.689682484
-4.758884128,-4.758998394
-4.629551074,-4.638882637
-4.321230363,-4.331428051
-5.079753092,-5.093386173
-4.68868699,-4.698553562
-4.755035038,-4.755141735
-4.465285044,-4.472149372
-4.606244125,-4.614816666
-4.656229308,-4.655608177
-5.200082284,-5.208686829
-5.043824034,-5.041690826
-4.582160397,-4.592473507
-4.585936344,-4.593553543
-4.614557173,-4.620641232
-4.38950715,-4.389693737
-4.602266989,-4.603205681
-4.654393028,-4.657764435
-4.266265701,-4.265969276
-4.610474122,-4.615382671
-4.770764863,-4.772294521
-5.061551833,-5.057011127
-4.602394131,-4.607669353
-3.996575867,-4.001851082
-5.729986422,-5.728590012
-5.011348344,-5.012852192
-5.351135099,-5.356899738
-4.608509611,-4.609436989
-4.337536558,-4.333208561
-5.008662632,-5.012219429
-5.596866557,-5.600255489
-5.220381534,-5.219054699
-4.678710322,-4.676224232
-4.091565817,-4.102476597
-4.689548684,-4.681492329
-4.560436183,-4.570324421
-4.823253566,-4.826084614
-3.58511663,-3.589747906
-3.863502155,-3.861273289
-4.496256514,-4.489163876
-5.275547186,-5.273718834
-4.764841813,-4.763963223
-4.969192623,-4.966559887
-4.779435318,-4.779493809
-4.554045352,-4.550621986
-4.92290198,-4.93166256
-3.280694858,-3.279832363
-4.880744238,-4.888332844
-4.777527883,-4.775693417
-5.050926043,-5.05062151
-4.051103883,-4.053110123
-4.578633943,-4.57670784
-3.370099561,-3.371303558
-4.608273238,-4.621134758
-3.662614917,-3.665555477
-4.539004333,-4.539542198
-4.788322501,-4.786456108
-3.782165681,-3.787288666
-5.115686515,-5.113607883
-4.786946532,-4.787590504
-4.082003785,-4.083889961
-4.760052652,-4.757812023
-4.612921251,-4.617741108
-4.951486665,-4.956822395
-4.582069325,-4.580160618
-4.968024428,-4.964849472
-3.750304911,-3.751288891
-4.965090714,-4.970466137
-4.359893992,-4.362738132
-4.723199378,-4.729643822
-5.19159723,-5.196867466
-4.672622691,-4.678560734
-4.991662579,-4.99501276
-6.085138471,-6.081140041
-4.587489219,-4.59802103
-3.616220548,-3.620118618
-4.559312431,-4.558145523
-4.672201071,-4.674066067
-4.621200568,-4.624670506
-4.701344997,-4.698310375
-3.545217708,-3.547969341
-4.598720896,-4.604156494
-5.083845415,-5.069368839
-4.567517167,-4.57348156
-4.158218542,-4.15789175
-4.662996349,-4.674937725
-4.733679582,-4.742803097
-5.183831475,-5.181942463
-4.790098725,-4.789999485
-4.787103293,-4.785801411
-4.65216195,-4.652853966
-4.722853378,-4.726665974
-4.697729568,-4.695956707
-4.651831589,-4.650840282
-4.778329107,-4.7779212
-4.530219715,-4.538592815
-4.769104232,-4.771304607
-4.488802198,-4.501135826
-4.52679295,-4.53072691
-4.937683377,-4.94434309
-4.253153866,-4.256340504
-4.185942833,-4.186150074
-4.7866891,-4.785805225
-4.458450703,-4.45925951
-5.032102792,-5.028303146
-3.89107795,-3.890816212
-4.361846562,-4.363584995
-5.450167287,-5.449098587
-5.805909888,-5.799863338
-4.390620906,-4.388904095
-5.999342782,-6.003055573
-5.282903356,-5.290180683
-5.740369913,-5.726277828
-5.247643092,-5.240421772
-4.675626761,-4.674678326
-4.746975068,-4.76116848
-4.428749263,-4.434764385
-4.205272997,-4.202296734
-5.959259908,-5.951987267
-4.532687831,-4.537783146
-4.676930426,-4.679703236
-4.480167464,-4.484766006
-4.248295533,-4.25342989
-4.095798203,-4.095834255
-4.728064902,-4.729976177
-4.747485281,-4.746367931
-4.925925536,-4.923126698
-4.757886832,-4.76468277
-5.13105648,-5.129463673
-4.771972209,-4.772199154
-4.836390295,-4.85773325
-4.771358865,-4.771820545
-5.144551716,-5.146531582
-4.46131016,-4.463903904
-5.061202402,-5.083690166
-4.487276006,-4.494094372
-4.564851455,-4.569417953
-4.651054482,-4.651498318
-4.866711481,-4.853656292
-4.25049277,-4.249629498
-5.491379728,-5.495604992
-5.598706286,-5.596028328
-4.790217574,-4.790100574
-4.925402865,-4.922859669
-3.550492054,-3.555161476
-4.31201738,-4.318320751
-4.930393995,-4.933301449
-4.349659953,-4.353073597
-5.375634376,-5.374761581
-4.855325301,-4.866183758
-4.591404905,-4.590897083
-4.25898461,-4.258466244
-5.149148293,-5.150053501
-4.406573082,-4.404893398
-4.775445087,-4.774543285
-4.780311189,-4.779687405
-4.782902059,-4.789934635
-5.020144869,-5.021784306
-5.516025551,-5.518909454
-5.137864652,-5.146792889
-4.408726926,-4.41309309
-5.105824397,-5.103813648
-5.064128556,-5.062286854
-4.778914845,-4.777491093
-4.385259336,-4.389077663
-4.685164699,-4.684635639
-4.242702858,-4.247803211
-4.529803265,-4.534730434
-4.136787548,-4.135584831
-5.71884048,-5.715126514
-4.653146615,-4.653965473
-4.923455496,-4.914599895
-4.430285384,-4.435753345
-4.395390274,-4.39800024
-4.708067714,-4.707681656
-4.624668911,-4.624279499
-5.001064801,-5.006299496
-4.895452698,-4.910495281
-4.78604396,-4.785805225
-4.664258365,-4.659772396
-4.714722406,-4.713327408
-4.38731786,-4.390847683
-4.667963756,-4.670346737
-5.660654891,-5.661794186
-4.535566369,-4.537318707
-4.690375334,-4.700425625
-4.831102532,-4.843031406
-4.691289645,-4.6907897
-4.570937708,-4.582785606
-4.812743984,-4.816589832
-5.332051384,-5.329458714
-4.901101112,-4.909285069
-4.696708284,-4.692995548
-4.52845324,-4.530376911
-4.761904133,-4.76125288
-4.855439254,-4.869269848
-4.587291384,-4.589684963
-4.70149829,-4.697991848
-5.147619522,-5.14812851
-4.741585631,-4.74141264
-5.72434763,-5.725544453
-4.649947516,-4.65622282
-4.791991352,-4.793214321
-4.672654377,-4.666385651
-4.445778378,-4.451949596
-4.665265303,-4.667439461
-4.263455478,-4.264270306
-5.772557648,-5.778279781
-4.796988206,-4.796522617
-4.541627952,-4.545448303
-4.769973991,-4.768960953
-4.807919507,-4.813632488
-4.674803654,-4.674097538
-4.605994589,-4.610154629
-4.980167867,-4.987183571
-4.901333868,-4.893865108
-5.785609656,-5.784781456
-4.607839912,-4.613416672
-4.758579879,-4.75592947
-4.76128948,-4.76223135
-3.862494253,-3.864539862
-5.711485875,-5.722816944
-4.602543119,-4.614193916
-4.673084147,-4.685219765
-4.580192503,-4.584348679
-5.213445688,-5.213103771
-3.719771206,-3.725161791
-3.868229072,-3.865733147
-4.613269934,-4.616897583
-4.788383889,-4.787635803
-4.871425962,-4.873902798
-5.374312037,-5.378178596
-5.36035077,-5.352612972
-4.662364963,-4.662443161
-4.785743257,-4.786605358
-4.09820165,-4.09829092
-4.695509213,-4.692304134
-3.96256174,-3.969770908
-4.205199801,-4.205900669
-5.251168846,-5.248098373
-4.580716568,-4.58532095
-4.766348523,-4.765240192
-4.74403868,-4.74096489
-4.986846196,-4.988947392
-4.679619133,-4.672857285
-4.534313872,-4.55064106
-5.174329917,-5.182881832
-4.376850063,-4.378368378
-4.485628837,-4.491163254
-4.719337379,-4.723333836
-4.737396149,-4.739135265
-4.543946964,-4.55253315
-4.875243059,-4.871733189
-4.6025886,-4.603620529
-4.546090244,-4.548595428
-4.455494323,-4.469800472
-4.688699042,-4.697824001
-4.82467575,-4.833461285
-4.790869956,-4.789562702
-4.431079028,-4.429334641
-4.607129252,-4.620137215
-3.715073949,-3.714029789
-4.612959049,-4.612566471
-4.508173918,-4.52296114
-4.233142019,-4.23794651
-4.763379182,-4.762601852
-4.517992723,-4.514899731
-4.761590377,-4.758944988
-4.241486346,-4.250562668
-5.146698869,-5.148262501
-4.688647056,-4.693603992
-4.786600481,-4.785095692
-4.890892521,-4.897862434
-4.132446043,-4.135267258
-4.556992183,-4.553384781
-5.431318444,-5.421083927
-4.321991836,-4.324709415
-5.380433902,-5.381153107
-4.670310777,-4.667610168
-4.512216955,-4.518048286
-4.711010624,-4.716504097
-4.919263292,-4.914339542
-4.848852594,-4.852096081
-4.752434107,-4.751266003
-4.668163413,-4.679563999
-4.43438099,-4.431899548
-4.636373352,-4.637218952
-5.078757146,-5.081027508
-3.768127236,-3.770700693
-4.545618211,-4.552247524
-4.633744479,-4.634351254
-5.034071061,-5.037103176
-4.693908619,-4.688802242
-4.582509163,-4.591806412
-4.753930475,-4.753010273
-4.788087765,-4.788606167
-3.868607295,-3.864809513
-4.537266714,-4.546540737
-4.780641431,-4.78165102
-4.969184132,-4.962603092
-4.064272055,-4.068068981
-5.351072037,-5.346260071
-4.450100602,-4.45364809
-4.848090464,-4.846880436
-4.680135778,-4.677663803
-5.996326262,-5.997129917
-5.04929223,-5.040544033
-4.64272356,-4.643926144
-4.765690976,-4.75588274
-4.797498287,-4.797721386
-4.807106918,-4.805512905
-4.819950222,-4.821560383
-4.670118498,-4.672199726
-4.365800045,-4.368149281
-4.786544539,-4.785865307
-4.48261352,-4.468997002
-4.921217426,-4.927245617
-4.795854156,-4.803010464
-4.803691361,-4.803397179
-4.419428435,-4.426401615
-4.774619356,-4.774349689
-4.873691946,-4.879341602
-4.613945004,-4.5987854
-4.409537365,-4.41801405
-4.197712065,-4.201310158
-4.695602023,-4.693386555
-4.645168556,-4.641115189
-4.505604749,-4.516125679
-4.361409072,-4.363327503
-4.916917583,-4.909720421
-4.746954035,-4.745969296
-5.272559465,-5.2703619
-4.795483022,-4.797373295
-3.7328237,-3.735797644
-4.683988352,-4.682960987
-4.438954049,-4.441271305
-4.917861925,-4.919882298
-4.590384145,-4.597505093
-4.513534378,-4.518575668
-4.788160533,-4.789422512
-4.584869691,-4.58912468
-4.986232152,-4.990181446
-4.778053007,-4.776658535
-4.707507731,-4.70925808
-4.779102458,-4.77950716
-5.070337124,-5.09142828
-4.752807318,-4.752001286
-4.673946165,-4.670722961
-4.699552098,-4.698735714
-4.44416745,-4.450750828
-4.154439933,-4.163241863
-5.153739734,-5.153139591
-4.768322267,-4.768264771
-4.758372466,-4.760750771
-4.540392891,-4.551199436
-4.818915775,-4.820363522
-4.588657286,-4.595767975
-4.895533634,-4.898034573
-4.542579656,-4.55980444
-4.763640685,-4.761129856
-4.769066947,-4.769482613
-4.29815455,-4.284147263
-4.460725685,-4.457781315
-4.639868839,-4.643447399
-5.241841643,-5.238805294
-4.626278624,-4.637216091
-4.666559523,-4.667703152
-4.83304739,-4.836814404
-4.861135587,-4.86176157
-4.542599036,-4.543976784
-4.356223035,-4.359629631
-4.777245467,-4.77569437
-4.671557134,-4.667312145
-4.588299396,-4.598685741
-5.831113698,-5.838616848
-5.134756912,-5.131353855
-4.302841996,-4.307168484
-4.585510319,-4.595196247
-4.377594604,-4.386544228
-5.876220142,-5.873402119
-4.62291909,-4.621171474
-4.661812524,-4.662064075
-4.660377294,-4.66693449
-4.773935699,-4.77344799
-5.903142909,-5.904714108
-4.685188695,-4.679251194
-4.910263834,-4.910480976
-4.395893542,-4.397443295
-4.547973007,-4.5608325
-3.757325169,-3.756587029
-4.860084532,-4.864151001
-4.602184111,-4.608151436
-4.601073771,-4.612162113
-4.68605697,-4.688484669
-4.789813306,-4.799743652
-4.63287256,-4.635190487
-4.639142653,-4.642081738
-4.910752738,-4.919216633
-4.012505069,-4.018641949
-4.594866613,-4.600792408
-4.795255186,-4.796317577
-4.686032243,-4.690401554
-4.576502907,-4.578289509
-4.015425581,-4.022593021
-4.688369165,-4.69219923
-3.887730126,-3.891488314
-4.76648474,-4.769892693
-5.336250948,-5.332553387
-4.750139687,-4.759614468
-4.693365267,-4.690662861
-4.778097766,-4.777876854
-5.502795315,-5.499698162
-4.592982503,-4.584618092
-5.976906866,-5.972224712
-4.774652738,-4.774299622
-5.025960301,-5.042014599
-4.621497977,-4.620189667
-4.919082402,-4.914617062
-5.854749444,-5.850268841
-4.657128295,-4.658149719
-5.978243161,-5.971041679
-4.576671699,-4.585772038
-5.737592728,-5.722169399
-4.908048581,-4.915354252
-4.926472312,-4.936881542
-4.044155316,-4.052548885
-4.471895076,-4.468889713
-5.308173153,-5.30798912
-4.634247524,-4.64193058
-4.415212236,-4.421331882
-4.468188052,-4.474064827
-4.653157816,-4.655413151
-4.911820202,-4.910980225
-5.853058771,-5.856926441
-4.532722054,-4.532324314
-4.705156562,-4.702061176
-4.76580487,-4.763754845
-5.001689256,-5.004025936
-4.683066166,-4.688047886
-4.54197932,-4.557273388
-5.180927611,-5.179843426
-5.303157263,-5.298658848
-4.054366085,-4.056382179
-4.564134169,-4.570417404
-4.623420539,-4.623888493
-4.385018692,-4.377801895
-4.442350243,-4.450767994
-4.769972068,-4.771328926
-4.768786483,-4.770702839
-4.486408278,-4.492810726
-3.670622522,-3.674276352
-4.106899026,-4.110572338
-5.368220837,-5.361988544
-4.606607274,-4.607770443
-5.725498821,-5.718426228
-4.510344859,-4.513434887
-4.855226176,-4.862793922
-3.913022854,-3.915073156
-4.72966352,-4.722768307
-4.595117331,-4.607540607
-4.799173991,-4.802498341
-4.663194136,-4.667728901
-4.609205324,-4.614558697
-4.333201967,-4.332794666
-4.576727672,-4.588644028
-4.453896985,-4.455408573
-4.814429344,-4.809529781
-4.70087632,-4.700881004
-4.540441144,-4.547010899
-4.769362048,-4.771060467
-3.741232548,-3.741550922
-4.755189058,-4.754036427
-6.045543863,-6.040299892
-5.072903936,-5.074919224
-4.795719477,-4.795667171
-5.032025949,-5.033095837
-4.704673061,-4.708007813
-4.775094724,-4.777482033
-4.666709986,-4.669520378
-4.689351231,-4.69549036
-4.650920083,-4.653217793
-3.207514956,-3.212171316
-4.715434444,-4.70963335
-4.77452304,-4.774034977
-4.51301022,-4.514688015
-4.529160972,-4.529685974
-4.10006539,-4.107824802
-5.24296292,-5.238554478
-5.807863835,-5.799957275
-4.531049726,-4.530819416
-4.767621452,-4.76623106
-4.981785141,-4.984538555
-4.763363995,-4.763286114
-4.712356632,-4.716361046
-4.667489419,-4.667889118
-4.661986619,-4.665144444
-4.606455661,-4.614061832
-3.481920426,-3.483432293
-4.981962838,-4.977510929
-5.767875809,-5.771473408
-5.149071093,-5.150161266
-4.768955758,-4.769150257
-4.56325986,-4.56546545
-4.759473171,-4.749957561
-4.578552454,-4.583376884
-5.696729478,-5.698281288
-4.771484355,-4.770839691
-4.775031781,-4.775036335
-4.681673699,-4.679986477
-4.729087223,-4.733437538
-5.852519661,-5.847165585
-4.025979917,-4.030395508
-4.775159331,-4.774574757
-3.884411068,-3.887691975
-4.684954193,-4.681548119
-4.544544501,-4.544091702
-4.35308123,-4.358111858
-4.625686022,-4.635809898
-5.10329691,-5.087895393
-4.6833803,-4.677864552
-4.783239533,-4.78445673
-4.782561885,-4.780376911
-5.718674058,-5.720262051
-4.53578889,-4.539471149
-4.731816094,-4.736603737
-4.634484547,-4.640650272
-4.96429014,-4.962320328
-4.812178985,-4.812288761
-5.526333473,-5.520787716
-5.04371001,-5.040287495
-4.863997633,-4.858812332
-4.563714505,-4.572725773
-4.645551055,-4.646127224
-4.49599721,-4.502783298
-4.723325265,-4.724853992
-5.482252901,-5.479888439
-3.658806897,-3.659712315
-5.069825029,-5.08992815
-4.604743424,-4.609971046
-4.170972535,-4.171073437
-4.776091284,-4.773711681
-4.780710933,-4.780288219
-4.540608724,-4.540775776
-4.766531294,-4.766458035
-5.647957389,-5.640964985
-4.645196597,-4.651351929
-4.344483577,-4.344376564
-4.432801705,-4.439700603
-4.608551825,-4.613434792
-4.75650071,-4.754985332
-3.963602668,-3.965221643
-4.633270223,-4.64124155
-3.47578217,-3.482635498
-4.624091453,-4.625196934
-4.173322714,-4.179758549
-4.565886327,-4.575316906
-4.611554583,-4.621936321
-4.963354648,-4.967916965
-5.152626362,-5.152068615
-3.97789508,-3.984363079
-4.791811003,-4.791278362
-4.693712488,-4.687477112
-4.543748694,-4.547405243
-4.653253429,-4.654727459
-4.77905976,-4.778965473
-4.620916864,-4.622983456
-4.667320458,-4.669122696
-4.319110416,-4.328129768
-4.54601156,-4.542116642
-4.983246837,-4.97722578
-5.077920473,-5.070683002
-3.892532517,-3.889162064
-4.891072362,-4.888174534
-5.039724014,-5.036779404
-4.53972014,-4.551453114
-4.772874126,-4.762167454
-4.724833833,-4.731107235
-4.758270468,-4.757041454
-4.73062131,-4.738072395
-4.401641013,-4.407351017
-4.750721174,-4.749491215
-4.817998261,-4.820548058
-4.761411975,-4.761544228
-4.388168294,-4.402831554
-3.867825728,-3.86589098
-5.006838031,-5.005164146
-4.591399585,-4.585066319
-4.63881704,-4.646186829
-4.849890426,-4.852979183
-4.293069979,-4.306169987
-4.766019835,-4.767008305
-4.616464,-4.621549129
-4.459896564,-4.462087154
-4.418757304,-4.421216965
-4.512643176,-4.525890827
-5.54229774,-5.541306973
-4.286566887,-4.286625862
-4.557757478,-4.563532352
-4.750856238,-4.749192238
-4.724702592,-4.726066113
-3.52351572,-3.527804136
-5.548497137,-5.542150021
-4.662703453,-4.662286282
-4.579933618,-4.579884052
-4.681205352,-4.683341503
-4.372654752,-4.372012138
-5.150996203,-5.148402691
-4.444809986,-4.451333523
-3.61651071,-3.619343281
-4.757218414,-4.766099453
-4.624484506,-4.626693249
-5.151458345,-5.153612614
-4.556167362,-4.561205864
-4.611485275,-4.614456177
-4.759378391,-4.758421898
-4.983733593,-4.985010624
-5.243254691,-5.241845608
-4.685175745,-4.680551052
-4.879545804,-4.875880718
-5.894316544,-5.885263443
-4.679756343,-4.678469181
-4.227335183,-4.225738049
-4.761793823,-4.762080193
-4.711849247,-4.71099329
-4.676463247,-4.677696228
-4.208710312,-4.210792065
-4.756698213,-4.762634754
-5.281486761,-5.275705814
-5.147802913,-5.149092197
-3.995057697,-3.997548103
-4.691854685,-4.689269066
-4.577337969,-4.588365078
-4.531107434,-4.531980038
-4.770504671,-4.771353722
-4.92280162,-4.916905403
-4.771374813,-4.775922298
-4.774287943,-4.774922848
-5.090270895,-5.105510235
-4.7041252,-4.702432156
-4.604093475,-4.612625599
-4.497265335,-4.49333334
-4.66021695,-4.652548313
-4.645514843,-4.649305344
-3.728722455,-3.729905128
-4.640693143,-4.640345097
-5.03466189,-5.034651756
-4.417156406,-4.419213772
-4.153058891,-4.150188923
-5.091327706,-5.085661411
